glottocode,lang,language,idiom,type,segment,segment_source,segment_type,source,page,comment,contributer,date
akhv1239,Akhvakh,Akhvakh,Tad-Magitl',village,ʒʷ,ž˳,consonant,kibrikkodzasov1990,322–323,,Viola Ivanova,2017.05.06
akhv1239,Akhvakh,Akhvakh,Tad-Magitl',village,ʔ,ʔ,consonant,kibrikkodzasov1990,322–323,,Viola Ivanova,2017.05.06
akhv1239,Akhvakh,Akhvakh,Tad-Magitl',village,ʔʷ,ʔ˳,consonant,kibrikkodzasov1990,322–323,,Viola Ivanova,2017.05.06
akhv1239,Akhvakh,Akhvakh,Tad-Magitl',village,ʢ,ʕ,consonant,kibrikkodzasov1990,322–323,,Viola Ivanova,2017.05.06
akhv1239,Akhvakh,Akhvakh,Tad-Magitl',village,χ,χ,consonant,kibrikkodzasov1990,322–323,,Viola Ivanova,2017.05.06
akhv1239,Akhvakh,Akhvakh,Tad-Magitl',village,χː,X̄,consonant,kibrikkodzasov1990,322–323,,Viola Ivanova,2017.05.06
akhv1239,Akhvakh,Akhvakh,Tad-Magitl',village,χːʷ,X̄˳,consonant,kibrikkodzasov1990,322–323,,Viola Ivanova,2017.05.06
akhv1239,Akhvakh,Akhvakh,Tad-Magitl',village,χʷ,χ˳,consonant,kibrikkodzasov1990,322–323,,Viola Ivanova,2017.05.06
andi1255,Andi,Andi,Andi,village,a,a,vowel,kibrikkodzasov1990,321,а реализуется упередненным звуком,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,e,e,vowel,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,eⁿ,ẽ,vowel,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,i,i,vowel,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,iⁿ,ĩ,vowel,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,o,o,vowel,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,u,u,vowel,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,uⁿ,ũ,vowel,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,b,b,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,bː,b̄,consonant,kibrikkodzasov1990,321,Сильные звонкие смычные зафиксированы в единичных словах,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,d,d,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,dː,d̄,consonant,kibrikkodzasov1990,321,Сильные звонкие смычные зафиксированы в единичных словах,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,dʒ,ǯ,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,dʒː,ʒ̄̌,consonant,kibrikkodzasov1990,321,Сильные звонкие смычные зафиксированы в единичных словах,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,ɡ,ɡ,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,ɡː,ɡ̄,consonant,kibrikkodzasov1990,321,Сильные звонкие смычные зафиксированы в единичных словах,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,ɡʷ,ɡ˳,consonant,kibrikkodzasov1990,321,лабиализация с велярными и увулярными.,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,ɢ,ɢ,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,ɢʷ,ɢ˳,consonant,kibrikkodzasov1990,321,лабиализация с велярными и увулярными.,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,h,h,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,ʜ,ʜ,consonant,kibrikkodzasov1990,321,В идиофонах встречаются ʕ и ʜ как свободные варианты ʔ и h,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,j,j,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,k',k',consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,k'ː,k̄,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,k'ːʷ,k̄˳,consonant,kibrikkodzasov1990,321,лабиализация с велярными и увулярными.,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,k'ʷ,k'˳,consonant,kibrikkodzasov1990,321,лабиализация с велярными и увулярными.,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,kː,k̄,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,kːʷ,k̄˳,consonant,kibrikkodzasov1990,321,лабиализация с велярными и увулярными.,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,kʰ,k,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,kʰʷ,k˳,consonant,kibrikkodzasov1990,321,лабиализация с велярными и увулярными.,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,l,l,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,ɬ,ɫ,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,ɬː,ɫ̄,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,m,m,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,n,n,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,pʰ,p,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,q'ːʷ,q̄'˳,consonant,kibrikkodzasov1990,321,"лабиализация с велярными и увулярными. Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант",George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,qː,q̄,consonant,kibrikkodzasov1990,321,Латеральные и увулярные аффрикаты потеряли слабые члены корреляции,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,qː,q̄,consonant,kibrikkodzasov1990,321,"Латеральные и увулярные аффрикаты потеряли слабые члены корреляции. Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант",George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,qːʷ,q̄˳,consonant,kibrikkodzasov1990,321,"лабиализация с велярными и увулярными. Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант",George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,r,r,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,ʁ,ʀ,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,s,s,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,sː,s̄,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,ʃ,š,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,ʃː,s̄̌,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,t',t',consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,tʰ,t,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,tɬ'ː,ʟ̄',consonant,kibrikkodzasov1990,321,Латеральные и увулярные аффрикаты потеряли слабые члены корреляции,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,tɬː,ʟ̄,consonant,kibrikkodzasov1990,321,Латеральные и увулярные аффрикаты потеряли слабые члены корреляции,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,ts',c',consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,ts'ː,c̄',consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,tsː,c̄,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,tsʰ,c,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,tʃ',č',consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,tʃ'ː,c̄̌',consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,tʃː,c̄̌,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,tʃʰ,č,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,w,w,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,xː,x̄,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,z,z,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,ʒ,ž,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,ʔ,ʔ,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,ʢ,ʕ,consonant,kibrikkodzasov1990,321,В идиофонах встречаются ʕ и ʜ как свободные варианты ʔ и h,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,χ,χ,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
andi1255,Andi,Andi,Andi,village,χː,χ̄,consonant,kibrikkodzasov1990,321,,George Moroz,2017.05.06
arch1244,Archi,Archi,Archib,village,a,a,vowel,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,aː,a:,vowel,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,e,e,vowel,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,eː,e:,vowel,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,ə,ə,vowel,kibrikkodzasov1990,335–336,только в заударной неконечной позиции,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,i,i,vowel,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,iː,i:,vowel,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,o,o,vowel,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,oː,o:,vowel,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,u,u,vowel,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,uː,u:,vowel,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,b,b,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,d,d,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,dʷ,d˳,consonant,kibrikkodzasov1990,335–336,переднеязычные лабиализованные редки и встречаются лишь в начале слова,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,ɡ,g,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,ɡʷ,g˳,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,h,h,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,h,h˳,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,ʜ,ʜ,consonant,kibrikkodzasov1990,335–336,встречается только в заимствованиях,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,j,j,consonant,kibrikkodzasov1990,335–336,геминируется в интервокальной позиции,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,kʰ,k,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,k',k',consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,k'ʷ,k'˳,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,kː,k̄,consonant,kibrikkodzasov1990,335–336,в конце слога все сильные ослабляются,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,kːʷ,k̄˳,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,kʰʷ,k˳,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,l,l,consonant,kibrikkodzasov1990,335–336,латералы имеют среднеязычный фокус. [l] в нефарингализованных слогах реализуется палатализованным звуком,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,ɬ,ɫ,consonant,kibrikkodzasov1990,335–336,латералы имеют среднеязычный фокус,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,ɬː,ɫ̄,consonant,kibrikkodzasov1990,335–336,латералы имеют среднеязычный фокус. в конце слога все сильные ослабляются,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,ɬːʷ,ɫ̄˳,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,ɬʷ,ɫ˳,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,ɮ,Ł,consonant,kibrikkodzasov1990,335–336,"выступает в качестве аллофона tɬ' [Даниэль, устное сообщение]. Ł представлены в нескольких формах на месте морфонологического ʟ' [Кибрик, Кодзасов 1990]. латералы имеют среднеязычный фокус",Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,ɮʷ,Ł˳,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,m,m,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,n,n,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,pʰ,p,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,p',p',consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,pː,p̄,consonant,kibrikkodzasov1990,335–336,в конце слога все сильные ослабляются,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,qʰ,q,consonant,kibrikkodzasov1990,335–336,"Восходит к исторически сильным, геминируется в интервокальной позиции",Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,q',q',consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,q'ː,q̄',consonant,kibrikkodzasov1990,335–336,в конце слога все сильные ослабляются,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,q'ːʷ,q̄'˳,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,q'ʷ,q'˳,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,qʰʷ,q˳,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,r,r,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,ʁ,ʀ,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,ʁʷ,ʀ˳,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,s,s,consonant,kibrikkodzasov1990,335–336,спиранты контрастируют по силе в начале слога и в интервокальной позиции,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,sː,s̄,consonant,kibrikkodzasov1990,335–336,в конце слога все сильные ослабляются,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,sːʷ,s̄˳,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,sʷ,s˳,consonant,kibrikkodzasov1990,335–336,переднеязычные лабиализованные редки и встречаются лишь в начале слова,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,ʃ,š,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,ʃː,s̄̌,consonant,kibrikkodzasov1990,335–336,в конце слога все сильные ослабляются,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,ʃːʷ,s̄̌˳,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,ʃʷ,š˳,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,tʰ,t,consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,t',t',consonant,kibrikkodzasov1990,335–336,,Viola Ivanova,2017.05.06
arch1244,Archi,Archi,Archib,village,t'ʷ,t'˳,consonant,kibrikkodzasov1990,335–336,переднеязычные лабиализованные редки и встречаются лишь в начале слова,Viola Ivanova,2017.05.06
